id,date,tradeName,legalName,city,areaWithInCity,landlineNumber,mobileNumber,contactPerson,website,socialMediaLinks,about,about_us,logo,likes,tradeLicense,listingAgreement,featured,createdAt,updatedAt,userId
07446008-fdb5-4c8b-8ce3-d17763ae738a,2021-05-22T21:05:47.411Z,Jerusalem Equipment,Jerusalem Equipment,Abu Dhabi,Musaffah,97125545266,971529772520,Mohammad Fazal,"","""{}""",Please fill me,Please fill me,1621718842429.jpg,0,"","",false,2021-05-22 21:27:22.785000,2021-05-22 21:27:22.000000,ee05dd8a-d484-4a8c-86e8-cbae5ac89526
07715c3c-2c6e-4fe8-b729-21ca5ea8d805,2021-07-21T16:40:22.902Z,Al Naboodah,SMKA ELECTRIC LLC,Sharjah,Rolla,97165624151,971558485095,Raj Thanki,http://www.smka.ae/,"""{}""",Please fill me,Please fill me,1626859608589.jpg,0,"","",false,2021-07-21 09:26:49.664000,2021-07-21 09:26:49.000000,b4fdf8bb-5303-4d59-9a45-7a87e1b85113
077a9066-bf1a-4331-8965-ba7ea22458a9,2021-02-15T19:51:30.214Z,Transgulf,Transgulf Cement Products LLC,Dubai,Jebel Ali,97148744244,971522158268,John,http://www.transgulf.ae/,"""{\""location\"":\""https://goo.gl/maps/Eop9vpk9JtkFmRV87\""}""","Founded in 1996, Transgulf Cement Products is one of the leading suppliers of concrete products in the GCC region. Our wide range of concrete products is available in a multitude of colors, patterns and designs to suit all types of architectural projects. For over a decade, we have been providing clients quality products for their every need. No matter what your requirements - be it a villa or building complex, a warehouse or public park - our team of experienced professionals will provide you with all the assistance needed in making the right selection for your particular requirements.","Founded in 1996, Transgulf Cement Products is one of the leading suppliers of concrete products in the GCC region. Our wide range of concrete products is available in a multitude of colors, patterns and designs to suit all types of architectural projects. For over a decade, we have been providing clients quality products for their every need. No matter what your requirements - be it a villa or building complex, a warehouse or public park - our team of experienced professionals will provide you with all the assistance needed in making the right selection for your particular requirements.",1613341883694.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-27 23:56:32.000000,28bbde2b-5c21-4036-ba4e-9f7b34baa5ad
078e5c82-8c46-4fdc-b0b5-a88e7b08bd70,2021-09-11T14:57:15.353Z,Arab Water Desalination System,Arab Water Desalination System Co LLC,Abu Dhabi,Al Ain city industrial area,97137215240,971506195330,Saifudeen,"","""{}""",Please fill me,Please fill me,1631374914435.png,0,"","",false,2021-09-11 15:41:54.569000,2021-09-11 15:41:54.000000,f1fea227-b199-4cd6-9f8b-601e4fda3490
079a287b-7234-4b49-a197-7af9d2288db2,2021-01-25T13:59:40.438Z,Unibeton,Unibeton Ready Mix L.L.C,Abu Dhabi,Musaffah,97125511500,971565444165,Mohammad,https://www.unibeton.com/,"""{\""facebook\"":\""https://www.facebook.com/unibetonreadymixuae/\"",\""linkdin\"":\""https://www.linkedin.com/company/unibetonreadymix/about/\""}""",Please fill me,Please fill me,1612814934716.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,70299cf0-1875-4b32-ab1f-5ae1a30932b6
07c55bb5-2d32-4e51-b236-83eeb15a3713,2021-06-24T15:32:26.589Z,Healthy House,Bait Al Sehhi Elect & Sanitary Material Trading,Ajman,Al Jurf,97167466335,971507468274,MD Akramul Hoque,"","""{}""",Please fill me,Please fill me,1624551736620.jpg,0,"","",false,2021-06-24 16:22:17.382000,2021-06-24 16:22:17.000000,2ef291c0-9047-4775-953a-5370a86ed062
07d1a95d-abe3-423c-8215-806e848a7515,2020-12-26T16:05:28.550Z,Al Shamsi,Hamad Rahma Al Shamsi,Dubai,Al Warsan 3,97142872887,971568656597,"",https://www.alshamsi.com/,"""{\""location\"":\""https://goo.gl/maps/BAvf1P4LFW7jHfgF8\""}""","Al Shamsi is committed to providing the industry in the UAE with quality products produced by renowned manufacturers who adhere to the corporate policies of enhancing ” Environment & Technology “. Our principals are involved in regular research & continued development of materials and most importantly of the design element, in order to satisfy the different tastes of our valued customers.“As trends and fashions change, we are continually evolving and adapting. That is our commitment to permanent evolution.”","Al Shamsi is committed to providing the industry in the UAE with quality products produced by renowned manufacturers who adhere to the corporate policies of enhancing ” Environment & Technology “. Our principals are involved in regular research & continued development of materials and most importantly of the design element, in order to satisfy the different tastes of our valued customers.“As trends and fashions change, we are continually evolving and adapting. That is our commitment to permanent evolution.”",1611643277361.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-23 12:35:28.000000,2df609b2-27e1-471e-ab58-212dc7d77dc5
07d61412-2f5b-4900-8e11-f98b1ae2a52d,2021-03-17T10:54:17.700Z,Ceramica,Ceramica Trading Company,Sharjah,Industrial Area 4,97165396306,971522107214,Mojammel Hoque,"","""{}""",Please fill me,Please fill me,1615978808093.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,731f5848-d24e-4dfe-a772-16f512c78966
090b6d5c-c5cd-4cb8-a233-cf0447af5d2e,2021-06-24T15:32:26.589Z,RAAZCO,Al Raaz Buildings Material Trading LLC,Ajman,Al Jurf,97167648010,971561198117,Azim Uddin,"","""{}""",Please fill me,Please fill me,1624550418006.jpg,0,"","",false,2021-06-24 16:00:18.691000,2021-06-24 16:00:18.000000,ff653851-9141-4e2a-8f63-b0cd42e1c602
262bef0f-3439-4f9f-9c43-0bf1cd9de835,2021-04-29T23:14:00.585Z,Creative Display,Creative Display,Abu Dhabi,Musaffah M13,97125593950,971565059231,Murugan,https://www.creative-display.com/,"""{}""",Please fill me,Please fill me,1619738142650.jpeg,0,"","",false,2021-04-29 23:15:42.756000,2021-04-29 23:15:42.000000,c00174f0-372b-416d-80f3-ac7c429795b3
0804dfcc-fb57-434d-9b79-dc421b5feb38,2021-01-29T15:26:29.173Z,TopWell,Topwell Marble Granite & Building Mt. Tr. LLC,Sharjah,Industrial Area 17,97165355315,971554501196,Zia,"","""{\""location\"":\""https://goo.gl/maps/UgE16nyLBMr8sfT56\""}""","We are one of the top marble, stones, and granite suppliers located in  Sharjah, UAE. Please feel free to contact us if you have any questions or special requests.","We are one of the top marble, stones, and granite suppliers located in  Sharjah, UAE. Please feel free to contact us if you have any questions or special requests.",1611934394685.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-13 20:50:48.000000,7f4219ee-9555-4378-b71f-d4231b9c9022
0809e1e5-41bd-4a27-ac6c-6913ba518c6e,2021-04-22T18:31:18.662Z,Al Ensya,Al Ensya Sanitary Ware Tr.,Sharjah,Industrial Area 4,97165350562,971503234942,Mansooor,"","""{\""location\"":\""https://g.page/union-mall-sh?share\""}""","Al Ensya is the leading supplier in sanitary items . Our company is situated in Industrial Area 4, Sharjah, UAE. We are known for selling bathroom sinks, tubs, shower sets, sinks taps, shower heads, complete bathroom sets, any query related to these products, please get back to us anytime.","Al Ensya is the leading supplier in sanitary items . Our company is situated in Industrial Area 4, Sharjah, UAE. We are known for selling bathroom sinks, tubs, shower sets, sinks taps, shower heads, complete bathroom sets, any query related to these products, please get back to us anytime.",1619117305950.jpg,0,"","",false,2021-04-22 18:48:26.160000,2021-08-22 11:15:02.000000,6a73a9fb-e213-4360-ab7b-dbf3eb483ef8
080f6d72-7539-4880-8a5f-d1e586085755,2021-07-17T15:52:24.081Z,Faisal Nawaz,Faisal Nawaz Elect. Ware Tr.,Sharjah,Rolla,97165614895,971508538687,Saqib Nawaz,"","""{}""",Please fill me,Please fill me,1626537548161.jpg,0,"","",false,2021-07-17 15:59:08.346000,2021-07-17 15:59:08.000000,15f47064-5854-4326-a212-4f8def524af9
085df6ca-f45b-4320-ac88-64686fa2da52,2021-01-28T15:17:30.462Z,Milano (Dubai),Milano Equipment Machinery Tr. LLC,Dubai,Al Qusais Industrial Area 2,97148868656,971558996262,Raed Al Hussaini,"","""{\""location\"":\""https://goo.gl/maps/814divDPyrahmZhh8\""}""","The Milano Equipment Trading is a trading company situated in AL Qusais industrial 2, UAE. It sells construction equipment such as steel bending machine , steel cutting machine, wood cutters & other construction equipment. Most of our equipment are imported from Italy, Germany, Europe & Japan.
We have a big showroom & workshop equipped with a wide range of products and equipment facilities.
Aside from selling equipment, the company is also engaged in repairing services and after-sale support.","The Milano Equipment Trading is a trading company situated in AL Qusais industrial 2, UAE. It sells construction equipment such as steel bending machine , steel cutting machine, wood cutters & other construction equipment. Most of our equipment are imported from Italy, Germany, Europe & Japan.
We have a big showroom & workshop equipped with a wide range of products and equipment facilities.
Aside from selling equipment, the company is also engaged in repairing services and after-sale support.",1611854564774.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-07-25 09:44:46.000000,50e73e23-00a2-4abf-946c-7913919c848f
08727907-ea75-4396-b1b1-5c41d4825317,2021-04-29T20:23:46.161Z,Al Fakhri,Al Fakhri Trading Co. LLC,Abu Dhabi,Musaffah M17,97125538353,971501283452,Ali Asgaer soni,"","""{}""",Please fill me,Please fill me,1619728002744.jpg,0,"","",false,2021-04-29 20:27:09.499000,2021-04-29 20:27:09.000000,eddb0b34-3da2-4e2c-9103-6a5092d262ec
08c7dedb-ba88-45f9-a7d1-826627ca25f2,2020-12-26T06:48:51.920Z,Stevok,Stevok fire & Safety llc,Dubai,Al Qouz,97142277108,971582235123,"",https://www.stevok.ae/,"""{\""location\"":\""https://g.page/stevokfirefightingcompanyuae?share\""}""","STEVOK Fire & Safety L.L.C is one of the leading DCD Approved Fire Alarm, Fire Protection Companies in Dubai offering a professional experience of more than 25 years to the Middle East market.

The company sources a talented fleet of professionals with extensive experience to provide unparalleled fire safety and industrial solutions to clients operating in the fire and safety industry. Integrating customer success into the framework of our business philosophy allows us to provide safe, effective, and high-quality products and services for our clients all around the UAE and the Middle East.","STEVOK Fire & Safety L.L.C is one of the leading DCD Approved Fire Alarm, Fire Protection Companies in Dubai offering a professional experience of more than 25 years to the Middle East market.

The company sources a talented fleet of professionals with extensive experience to provide unparalleled fire safety and industrial solutions to clients operating in the fire and safety industry. Integrating customer success into the framework of our business philosophy allows us to provide safe, effective, and high-quality products and services for our clients all around the UAE and the Middle East.",1611642431233.jpg,1,"","",false,2021-02-27 08:56:15.367000,2021-09-21 06:04:11.000000,30300b61-d5e4-4748-9d38-cfc367e45230
08d5ebd1-d53e-49e8-8907-7b7ed2f28283,2021-04-30T20:29:59.830Z,Al Ahlia,Al Ahlia Hardwares & Technical Equipment Co LLC,Abu Dhabi,Musaffah M9,97125551744,971506231358,Jamal s. Al hamaideh,"","""{\""facebook\"":\""https://www.facebook.com/profile.php?id=100057648969912\""}""",Please fill me,Please fill me,1619731374433.png,0,"","",false,2021-04-29 21:22:54.453000,2021-06-13 12:34:31.000000,0a4c54dc-1d94-4515-b928-5576ade4f1eb
08e1d96c-ca90-4f44-af82-330df0306ef2,2021-02-24T11:35:51.857Z,Ardh Al Heera,Ardh Al Heera Building Material Trading,Sharjah,Industrial Area 4,97100000000,971551807799,Yousef Abu Kou,"","""{\""location\"":\""https://g.page/union-mall-sh?share\""}""","We believe that local products meet the international standards and we are proud to be one of the representatives for those trademarks. We provide the best high-quality ceramics, mixers and sanitaries in the UAE. Our main brands that we promote are RAK Ceramics, Abu Dhabi Porcelain, Al Khaleej Ceramics, General Ceramics, and Kludi Rak, and many more  brands are coming on the way to be on-board .","We believe that local products meet the international standards and we are proud to be one of the representatives for those trademarks. We provide the best high-quality ceramics, mixers and sanitaries in the UAE. Our main brands that we promote are RAK Ceramics, Abu Dhabi Porcelain, Al Khaleej Ceramics, General Ceramics, and Kludi Rak, and many more  brands are coming on the way to be on-board .",1614167618057.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-22 17:38:07.000000,b6a18cd2-ec66-40c7-b9ca-e03ffd60842e
08e9f386-137d-4029-8bc5-6f2b04a146a5,2021-04-22T19:16:03.187Z,BBMC (Dubai),Baniyas Building Materials Company,Dubai,Al Qouz 3,97143474477,971552169448,Mr. Hameed Yousuf,http://www.bbmcgroup.com/,"""{\""facebook\"":\""https://www.facebook.com/BbmcBaniyas\"",\""linkdin\"":\""https://www.linkedin.com/company/baniyas-building-materials-company-llc/\"",\""youtube\"":\""https://www.instagram.com/bbmcbaniyas/\"",\""location\"":\""https://goo.gl/maps/SYzch7rYCfFYXvzG9\""}""","After 40 years from inception, we see ourselves as a successful company not alone by our financial figures but by the name and trust we have gotten from our customers over the years.
Baniyas specializes in all kinds of Plywood, Timber, MDF, Ceiling & Partitions, Flooring and much more. With over 20 outlets in the GCC, Baniyas can reach out to cater to requirements from all over the region.

We have streamlined our operations and infrastructure to serve the booming construction industry in the UAE, Qatar and Jordan.","After 40 years from inception, we see ourselves as a successful company not alone by our financial figures but by the name and trust we have gotten from our customers over the years.
Baniyas specializes in all kinds of Plywood, Timber, MDF, Ceiling & Partitions, Flooring and much more. With over 20 outlets in the GCC, Baniyas can reach out to cater to requirements from all over the region.

We have streamlined our operations and infrastructure to serve the booming construction industry in the UAE, Qatar and Jordan.",1619119079616.jpg,0,"","",false,2021-04-22 19:18:00.119000,2021-05-17 20:58:12.000000,f07fc764-7b09-450a-ac36-35367aa69e2f
0931f27f-e435-45ab-a57b-04369f98fed5,2021-01-25T09:55:48.749Z,Steel Art,Steel Art Metal Fabrication L.L.C,Abu Dhabi,Musaffah M37,97124466298,971504450993,Noor,"","""{\""youtube\"":\""https://www.instagram.com/steel_art_metal_fabrication/?hl=en\"",\""location\"":\""https://goo.gl/maps/GGFT5AsTQsvanwgBA\""}""","Steel Art is a large company that specializes in designing, manufacturing, and supplying any steel structure in Abu Dhabi, UAE.","Steel Art is a large company that specializes in designing, manufacturing, and supplying any steel structure in Abu Dhabi, UAE.",1611657554682.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,8bacdac8-b203-4c95-92a6-f4bc94abdcc6
0936ff57-8a51-43db-8033-2ed1cd2a8c9d,2021-09-11T14:57:15.353Z,Al Nwader Ceramic Trading,Al Nwader Ceramic Trading Est,Abu Dhabi,Al Ain city industrial area,97100000000,971564359980,Salauddin,"","""{}""",Please fill me,Please fill me,1631374315852.png,0,"","",false,2021-09-11 15:31:56.605000,2021-09-11 15:31:56.000000,116f1ad6-7915-496f-9221-73f98ca9f33d
09b10610-11f4-409c-9a10-3426e92aec21,2021-01-04T15:59:00.371Z,Al Sousi (Dubai),Al-sousi-trading-est,Dubai,Al Warsan 3,97142239263,971585565560,N/A,"","""{\""youtube\"":\""https://www.instagram.com/sousi_est/?hl=en\"",\""location\"":\""https://goo.gl/maps/cXJbu8iufWvSVK2S6\""}""","Al Sousi Trading EST, located in deira & Al warsan in Dubai, UAE, specialized in supplying and stocking of all kind of door accessories, handles and locks.","Al Sousi Trading EST, located in deira & Al warsan in Dubai, UAE, specialized in supplying and stocking of all kind of door accessories, handles and locks.",1612816320711.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-06-21 19:40:53.000000,67db7e4a-9856-4060-8ecb-41915ee966f7
